category,terms,id,unknown,id2,tweetid,guid,link,author,title,description,pubdate,source,favoritecount,retweetcount,lang,quotedtext,tweettype,inreplytoscreenname,inreplytouserid,inreplytostatusid,retweetedscreenname,retweeteduserid,retweetedstatusid,userid,profileimageurl,userstatusescount,userfriendscount,userfollowerscount,usercreatedat,userbio,userlocation,userverified,sentiment
,,36,35,84522,1.36E+18,https://twitter.com/liputan4com/statuses/1355497376354590723,https://twitter.com/liputan4com/statuses/1355497376354590723,liputan4com,,,1/30/2021 7:45,WordPress.com,0,0,in,,original,,0,0,,0,0,1417471628,https://pbs.twimg.com/profile_images/1235563610581032960/M2knxEVV_normal.jpg,42282,124,145,5/10/2013 3:47,Liputan4 Berita Online Indonesia,Makassar,,1
"negatif,positif","kesehatan,kita,kurang,tetap",37,36,43175,1.35E+18,https://twitter.com/j44ck_D/statuses/1354373306418257921,https://twitter.com/j44ck_D/statuses/1354373306418257921,j44ck_D,,"Sudah dua pekan kita menggelar vaksinasi massal Covid-19. Hari ini, sudah sekitar 250.000 tenaga kesehatan yang telah menjalani vaksinasi.   Memang terasa masih kurang, tapi dari hari ke hari kita tetap membenahi manajemen pelaksanaan vaksinasi. https://t.co/iKD09TATzn",1/27/2021 5:18,Twitter for Android,0,514,in,,retweet,,0,0,jokowi,366987179,1.35E+18,71845599,https://pbs.twimg.com/profile_images/1336091422412263426/DHggmvv4_normal.jpg,5055,1582,1598,9/5/2009 13:10,?? : ???????????a ?? : ??????????????  ???????? ???  ?? : ???????? ??$????????  ???????????? ?????????????? ?? : ???????-?????????? ???????? ????,indonesian,,1
positif,"dukung,kesehatan,tetap",38,37,19517,1.35E+18,https://twitter.com/Widyarenee_/statuses/1353876401091305472,https://twitter.com/Widyarenee_/statuses/1353876401091305472,Widyarenee_,,"Vaksinasi  tetap harus diikuti protokol kesehatan dengan disiplin. Memakai masker, mencuci tangan, menjaga jarak, jangan ditinggalkan.  Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI https://t.co/euGYzqQf6k",1/25/2021 20:24,Twitter for Android,0,18,in,,retweet,,0,0,DSutiyanti,1.21E+18,1.35E+18,1.27E+18,https://pbs.twimg.com/profile_images/1304975569092669440/U4X9udX1_normal.jpg,21949,1285,1227,6/21/2020 3:22,"Akun asli-bukan bayaran, Engineering, Cook, Food & Coffee Lover 100% JokowiPresiden  #GueAHOKers #IndonesiaTanpaFPI&HTI           Akun ke-5  ??","Menteng, Indonesia",,1
"negatif,positif","bekerja,kematian,keras,memastikan,mencapai,virus",39,38,6548,1.35E+18,https://twitter.com/bagusharyo_06/statuses/1353515525498834944,https://twitter.com/bagusharyo_06/statuses/1353515525498834944,bagusharyo_06,,"Ketika dunia berfokus pada Covid-19, para ilmuwan bekerja keras untuk memastikan virus Nipah tidak menyebabkan pandemi berikutnya. Tingkat kematian untuk virus Nipah mencapai 75% dan belum ada vaksin. https://t.co/ILAC7vbQkd https://t.co/aaxa3tEIl6",1/24/2021 20:30,Twitter for Android,0,30,in,,retweet,,0,0,BBCIndonesia,23772644,1.35E+18,359106581,https://pbs.twimg.com/profile_images/706869814212427776/wYS3fC6c_normal.jpg,2474,483,80,8/20/2011 21:31,Menikmati keramaian dalam sepi,Indonesia,,1
positif,menerima,40,39,58752,1.35E+18,https://twitter.com/setda_kalteng/statuses/1354737054005911558,https://twitter.com/setda_kalteng/statuses/1354737054005911558,setda_kalteng,"Sekretaris Daerah Provinsi Kalimantan Tengah (Sekda Kalteng) Fahrizal Fitri menerima suntikan dosis kedua Vaksin COVID-19, pada hari ini, Kamis, 28 Januari 2021, bertempat di UPT Puskesmas Menteng, Kota Palangka Raya.   Selengkapnya di https://t.co/YTWKYcXcVH #setdakalteng https://t.co/rtiO46RIRZ","Sekretaris Daerah Provinsi Kalimantan Tengah (Sekda Kalteng) Fahrizal Fitri menerima suntikan dosis kedua Vaksin COVID-19, pada hari ini, Kamis, 28 Januari 2021, bertempat di UPT Puskesmas Menteng, Kota Palangka Raya.   Selengkapnya di https://t.co/YTWKYcXcVH #setdakalteng https://t.co/rtiO46RIRZ",1/28/2021 5:24,Twitter for Android,1,0,in,,original,,0,0,,0,0,9.18E+17,https://pbs.twimg.com/profile_images/1250060611892977673/7WyAjK0l_normal.jpg,970,43,809,10/12/2017 7:53,"Akun twitter resmi Sekretariat Daerah Provinsi Kalimantan Tengah|| Bersama Membangun Kalteng, Masa Depan Indonesia","Kalimantan Tengah, Indonesia",1,1
"negatif,positif","hebat,resah,sok,tersangka",41,40,88585,1.36E+18,https://twitter.com/9iseeel/statuses/1355688030791602180,https://twitter.com/9iseeel/statuses/1355688030791602180,9iseeel,,"Stop Framing Hoaks Vaksin #IndonesiaBersih2Radikalisme https://t.co/tLBJASbUV1 Tersangka AG dijerat dengan Pasal 45A ayat (1) juncto Pasal 28 Ayat (1) UU No11 Thn 2008 tentang Informasi dan Transaksi Elektronik . Makanya jangan sok hebat dan sok tahu, bikin resah rakyat aja.",1/30/2021 20:23,Twitter Web App,0,16,in,,retweet,,0,0,Ranisor,1.14E+18,1.36E+18,2443521056,https://pbs.twimg.com/profile_images/1335270920491945987/bG3DPXTV_normal.jpg,10394,3914,4296,4/14/2014 3:55,#LaskarPelangiNKRI,gunung sugih,,1
positif,"dukung,maju,membantu,sehat",42,41,22115,1.35E+18,https://twitter.com/RETHA_Monicaa/statuses/1353920576868421633,https://twitter.com/RETHA_Monicaa/statuses/1353920576868421633,RETHA_Monicaa,,"Rakyat yang sehat akan membantu negara semakin maju. Karena itu, mari dukung program vaksinasi Covid-19.  Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI https://t.co/16zkjpo7oz",1/25/2021 23:19,Twitter for Android,0,8,in,,retweet,,0,0,seruanhl,1.17E+18,1.35E+18,1.23E+18,https://pbs.twimg.com/profile_images/1341767052210499589/NfeyU7e3_normal.jpg,30817,8595,8930,2/29/2020 5:46,"Hati itu MAHAL, kenapa ia mahal dan berharga???  Karena disitulah ALLAH melihat kita, bukan pada rupa....","Tangerang, Banten",,1
positif,"kita,pulih,sehat",43,42,30740,1.35E+18,https://twitter.com/nitathaliap/statuses/1354217558065332225,https://twitter.com/nitathaliap/statuses/1354217558065332225,nitathaliap,"Yuk lah sukseskan vaksinasi nasional,kita sehat ekonomi pulih.  Kurangi Resiko Terpapar Kovid #KetahuanFPIAntekAsing https://t.co/ThYa1yIFh4","Yuk lah sukseskan vaksinasi nasional,kita sehat ekonomi pulih.  Kurangi Resiko Terpapar Kovid #KetahuanFPIAntekAsing https://t.co/ThYa1yIFh4",1/26/2021 19:00,Twitter Web App,0,0,in,,original,,0,0,,0,0,2717902526,https://pbs.twimg.com/profile_images/510223244952363008/7DVANPOz_normal.jpeg,140,154,7,8/8/2014 16:07,De Nemo aprendi que el que te quiere te busca.,Venezuela,,1
positif,"efektif,pertama",44,43,14590,1.35E+18,https://twitter.com/lawancovid19_id/statuses/1353667980672962560,https://twitter.com/lawancovid19_id/statuses/1353667980672962560,lawancovid19_id,"Ingat, Vaksin COVID-19 membutuhkan dua kali dosis penyuntikan, dan butuh waktu satu bulan untuk menciptakan kekebalan yang efektif bagi tubuh. Suntikan pertama ditujukan memicu respons kekebalan awal, sedangkan suntikan kedua untuk menguatkan respons imun yang terbentuk","Ingat, Vaksin COVID-19 membutuhkan dua kali dosis penyuntikan, dan butuh waktu satu bulan untuk menciptakan kekebalan yang efektif bagi tubuh. Suntikan pertama ditujukan memicu respons kekebalan awal, sedangkan suntikan kedua untuk menguatkan respons imun yang terbentuk",1/25/2021 6:36,Twitter Web App,0,0,in,,reply,lawancovid19_id,1.25E+18,1.35E+18,,0,0,1.25E+18,https://pbs.twimg.com/profile_images/1303524048710713345/8Zx3S27d_normal.jpg,1386,6,3628,4/14/2020 4:09,Ayo #PakaiMasker #JagaJarak #CuciTanganPakaiSabun Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional  Call: 119 | wa: 081133399000,Indonesia,1,1
,,45,44,49088,1.35E+18,https://twitter.com/dimassuryatmojo/statuses/1354552736071569408,https://twitter.com/dimassuryatmojo/statuses/1354552736071569408,dimassuryatmojo,RT @magetanbanget: Vaksin Covid-19 sampai di Magetan   https://t.co/0d0IedfkEh,Vaksin Covid-19 sampai di Magetan   https://t.co/0d0IedfkEh,1/27/2021 17:11,Twitter for Android,0,12,in,,retweet,,0,0,magetanbanget,1113666211,1.35E+18,416968389,https://pbs.twimg.com/profile_images/1245545260446445568/351Aj9XT_normal.jpg,155922,562,617,11/20/2011 5:48,#12122020?? #GoLakers?? #ViscaBarca?,SUB-SDA-MLG-JKT,,1
"negatif,positif","dukung,kuat,perlawanan,virus",46,45,5012,1.35E+18,https://twitter.com/SwanLakee8/statuses/1353501199060840449,https://twitter.com/SwanLakee8/statuses/1353501199060840449,SwanLakee8,,Dukung program vaksinasi sebagai bentuk perlawanan terhadap virus Covod-19.  Vaksin Lancar Rakyat Kuat #SitaTanahMarkasIlegalFPI https://t.co/zu6nmEs772,1/24/2021 19:33,Twitter for Android,0,8,in,,retweet,,0,0,shae_ll,1.29E+18,1.35E+18,490440450,https://pbs.twimg.com/profile_images/1340120716646051840/WeddEeBc_normal.jpg,9357,2988,2689,2/12/2012 10:17,,"Banten, Indonesia",,1
,,47,46,51008,1.35E+18,https://twitter.com/tribunnewswiki/statuses/1354591207930818561,https://twitter.com/tribunnewswiki/statuses/1354591207930818561,tribunnewswiki,"Terjangkit Covid-19, Bupati Sleman Sri Purnomo Tidak Akan Disuntik Vaksin Dosis Kedua https://t.co/HWAucpYDKL","Terjangkit Covid-19, Bupati Sleman Sri Purnomo Tidak Akan Disuntik Vaksin Dosis Kedua https://t.co/HWAucpYDKL",1/27/2021 19:44,Twitter Web App,0,0,in,,original,,0,0,,0,0,1.12E+18,https://pbs.twimg.com/profile_images/1127071639789694976/r2NDNtkP_normal.png,8943,62,420,4/9/2019 8:43,Bagian dari laman @tribunnews Twitter resmi https://t.co/9TdjePQTEq. Youtube: https://t.co/9IF6mFkQjc | IG : https://t.co/2OPsXjHgzy | FB : https://t.co/QKBA3caPSG,Indonesia,,-1
,,48,47,89553,1.36E+18,https://twitter.com/alexstvnn/statuses/1355709617406271488,https://twitter.com/alexstvnn/statuses/1355709617406271488,alexstvnn,Waspadai Hoaks Vaksin Covid-19 demi Kelancaran Program Vaksinasi Nasional #BersatuLawanCovid19 https://t.co/ardTsFuRDS,Waspadai Hoaks Vaksin Covid-19 demi Kelancaran Program Vaksinasi Nasional #BersatuLawanCovid19 https://t.co/ardTsFuRDS,1/30/2021 21:48,Twitter for Android,1,0,in,,original,,0,0,,0,0,1.30E+18,https://pbs.twimg.com/profile_images/1297404163844747264/JzpU0nAF_normal.jpg,1275,752,750,8/17/2020 4:47,Hantu Dunia Maya,"DKI Jakarta, Indonesia",,1
positif,"kasih,kita,terima",49,48,69830,1.36E+18,https://twitter.com/BL4rrrrr/statuses/1355099577083289603,https://twitter.com/BL4rrrrr/statuses/1355099577083289603,BL4rrrrr,"Minta waktunya juga buat nonton video ini ya...like, Koment dan Subscribe. Biar pengetahuan kita tentang Vaksinasi ini bertambah. Terima kasih ??  https://t.co/dxYh1a8U6r","Minta waktunya juga buat nonton video ini ya...like, Koment dan Subscribe. Biar pengetahuan kita tentang Vaksinasi ini bertambah. Terima kasih ??  https://t.co/dxYh1a8U6r",1/29/2021 5:24,Twitter for Android,0,0,in,,reply,BL4rrrrr,176362741,1.36E+18,,0,0,176362741,https://pbs.twimg.com/profile_images/1351512597716090949/kvp2Cen0_normal.jpg,35581,494,9549,8/9/2010 5:50,-empty-,timbuktu,,1
,,50,49,27970,1.35E+18,https://twitter.com/NinjaCir3ng/statuses/1354059801546776576,https://twitter.com/NinjaCir3ng/statuses/1354059801546776576,NinjaCir3ng,,,1/26/2021 8:33,Twitter Web App,0,40,in,,retweet,,0,0,NayDonuts,1.10E+18,1.35E+18,8.91E+17,https://pbs.twimg.com/profile_images/1339821410911305728/BBsuSMP9_normal.jpg,97518,9528,12158,7/28/2017 9:58,"it\'s my way,ninja way, moving in silence and hide in the crowd, Real Acc,Real Reply,Real RT,Real Like, No DM,No Porn,No Racist  -Sid Vicious here- PUNK NOT DEAD",Close To U,,1
,,51,50,15855,1.35E+18,https://twitter.com/Beritasatu/statuses/1353706280477552642,https://twitter.com/Beritasatu/statuses/1353706280477552642,Beritasatu,"Vaksinasi Covid-19, Cakupan Tahap I di Jabar hanya Capai 25% https://t.co/LdKJsPhEiL https://t.co/yePg9gF3eD","Vaksinasi Covid-19, Cakupan Tahap I di Jabar hanya Capai 25% https://t.co/LdKJsPhEiL https://t.co/yePg9gF3eD",1/25/2021 9:08,beritasatu,2,0,in,,original,,0,0,,0,0,154102750,https://pbs.twimg.com/profile_images/1101078918545600512/RkJnUwdY_normal.png,856410,208,732420,6/10/2010 7:12,BeritaSatu Media Holdings: https://t.co/oEA5BcF5oJ dan BeritaSatu TV.,Jakarta,1,1
negatif,bisa,52,51,58718,1.35E+18,https://twitter.com/seBALIKPAPAN/statuses/1354730194964123650,https://twitter.com/seBALIKPAPAN/statuses/1354730194964123650,seBALIKPAPAN,"Syarat Orang yang Bisa Disuntik Vaksin Sinovac, Balikpapan Jalankan Program Vaksinasi Covid-19 https://t.co/7DilSSFC9u","Syarat Orang yang Bisa Disuntik Vaksin Sinovac, Balikpapan Jalankan Program Vaksinasi Covid-19 https://t.co/7DilSSFC9u",1/28/2021 4:57,dlvr.it,0,0,in,,original,,0,0,,0,0,931139875,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,40004,3,288,11/6/2012 22:33,All About Balikpapan,Balikpapan,,1
"negatif,positif","alasan,kesehatan,kita,logis,menolak,merenung",53,52,55163,1.35E+18,https://twitter.com/denmasNgHansep/statuses/1354667693438242817,https://twitter.com/denmasNgHansep/statuses/1354667693438242817,denmasNgHansep,,Pernyataan ini pasti digoreng kadrun. Padahal kita memang harus instropeksi (merenung) atas kelakuan kita yg gak patuh protokol kesehatan.  Bahkan program vaksin jg ada yg menolak dgn alasan gak logis.   @KemenkesRI  https://t.co/JL8x8ZuQ6q,1/28/2021 0:48,Twitter for Android,0,12,in,,retweet,,0,0,narkosun,84221579,1.35E+18,1.22E+18,https://pbs.twimg.com/profile_images/1352934880821166080/qnjqDeIJ_normal.jpg,43385,4779,5508,1/14/2020 2:30,"Orang biasa yg cinta banget NKRI ????. Mati yoh Bismillah, ngono wae kok repot. ? DM ? Bokep ? War ? kadrun! #GarudaNusantara #BeautyOfIndonesia",#Netizen Pro NKRI ????,,1
,,54,53,48712,1.35E+18,https://twitter.com/idnpublic/statuses/1354490754484170755,https://twitter.com/idnpublic/statuses/1354490754484170755,idnpublic,Pemkab Ponorogo Target Vaksinasi Gelombang 1 Tuntas Empat Hari https://t.co/PnX7q7Lbum #Terbaru #berita #live #medcom,Pemkab Ponorogo Target Vaksinasi Gelombang 1 Tuntas Empat Hari https://t.co/PnX7q7Lbum #Terbaru #berita #live #medcom,1/27/2021 13:05,dlvr.it,0,0,in,,original,,0,0,,0,0,564951196,https://pbs.twimg.com/profile_images/1338164622239518720/HxCZ9Icz_normal.jpg,44974,207,1942,4/27/2012 18:00,,Indonesia,,1
,,55,54,65581,1.35E+18,https://twitter.com/AnnisaNina212/statuses/1354980419528134660,https://twitter.com/AnnisaNina212/statuses/1354980419528134660,AnnisaNina212,Mari Vaksin Serta Menerapkan 3M Untuk Memutus Rantai Penyebaran Covid-19 https://t.co/Wztt3Z0vJu,Mari Vaksin Serta Menerapkan 3M Untuk Memutus Rantai Penyebaran Covid-19 https://t.co/Wztt3Z0vJu,1/28/2021 21:31,Twitter Web App,0,0,in,,original,,0,0,,0,0,1.34E+18,https://pbs.twimg.com/profile_images/1344827065523027969/Xb29BGYY_normal.jpg,120,44,19,12/31/2020 21:04,Segala sesuatu yang anda bisa bayangkan adalah nyata - Pablo Picasso,"Sintang, Kalbar",,1
positif,"menyambut,tetap",56,55,60753,1.35E+18,https://twitter.com/humaspolis/statuses/1354780438686879752,https://twitter.com/humaspolis/statuses/1354780438686879752,humaspolis,Menyambut Vaksin Datang Polres Purwakarta Tetap Menerapkan Prokes  https://t.co/eEPRj7jp8m https://t.co/RgsLelW1fx,Menyambut Vaksin Datang Polres Purwakarta Tetap Menerapkan Prokes  https://t.co/eEPRj7jp8m https://t.co/RgsLelW1fx,1/28/2021 8:16,Twitter for Android,0,0,in,,original,,0,0,,0,0,8.85E+17,https://pbs.twimg.com/profile_images/986518617809305600/2Rjffe5A_normal.jpg,51143,362,491,7/12/2017 21:08,,"Wanayasa, Indonesia",,1
negatif,"ancaman,bohong,hukuman,membuat,mengaku,menolak,menyesatkan,penjara,tersangka",57,56,89066,1.36E+18,https://twitter.com/pnugroho28/statuses/1355698841593339908,https://twitter.com/pnugroho28/statuses/1355698841593339908,pnugroho28,"bohong dan menyesatkan terkait pelaksanaan vaksinasi Covid-19. AG mengaku, sebelum membuat unggahan, dia lebih dulu membaca komentar-komentar warganet yang menolak vaksin  Tersangka AG dijerat dng UU ITE ancaman hukuman penjara 6 tahun dan KUHP ancaman hukumannya 3 tahun penjara","bohong dan menyesatkan terkait pelaksanaan vaksinasi Covid-19. AG mengaku, sebelum membuat unggahan, dia lebih dulu membaca komentar-komentar warganet yang menolak vaksin  Tersangka AG dijerat dng UU ITE ancaman hukuman penjara 6 tahun dan KUHP ancaman hukumannya 3 tahun penjara",1/30/2021 21:06,Twitter for Android,0,0,in,,reply,pnugroho28,4721766133,1.36E+18,,0,0,4721766133,https://pbs.twimg.com/profile_images/1348571642687934466/ZEzZFo5B_normal.jpg,6245,1541,1940,1/6/2016 23:21,ITR01-23 #JalinPersatuan #IndonesiaTanpaRasis,"Bandung, Jawa Barat",,1
negatif,"berantakan,membuka,sedih",58,57,36398,1.35E+18,https://twitter.com/selliyamanto/statuses/1354287227635789825,https://twitter.com/selliyamanto/statuses/1354287227635789825,selliyamanto,,Pandemik ini membuka borok sistem informasi yg awul-awul berantakan di Kemenkes. Ada belasan sistem kagak di sana ga bs menangani pandemik dan vaksinasi.  Dari dulu miris lihat tender2 IT pemerintah. Skrg rasa miris itu berubah menjadi sedih krn kuwalatnya ditanggung 1 negara.,1/26/2021 23:36,Twitter Web App,0,50,in,,retweet,,0,0,leksa,6176612,1.35E+18,200860591,https://pbs.twimg.com/profile_images/1323466226056654848/A1rDg3yo_normal.jpg,125343,95,3561,10/10/2010 9:34,"Film, Korean Drama, Music, Football, Agnez Mo, Nike Ardilla, Badminton!!!! IG : selliyamanto , Facebook : Selli Yamanto",Indonesia,,-1
positif,hal,59,58,63650,1.35E+18,https://twitter.com/Paulus_willy/statuses/1354951833563742220,https://twitter.com/Paulus_willy/statuses/1354951833563742220,Paulus_willy,,Banyak warganet berkomentar yg tidak sabaran &amp; asal jeplak mengenai Vaksin Sinovac. Semua butuh proses waktu terkait antibodi. Menkes Budi Gunadi Sadikin &amp; Kemenkes juga sudah mengingatkan hal itu. @arjuno_ireng01 @Istanapasir2 @triwul82 @Je_Ly @JagaNKRI__ https://t.co/KmKF87njlO,1/28/2021 19:37,Twitter for Android,0,27,in,,retweet,,0,0,tolakbigotnkri,1.10E+18,1.35E+18,87632140,https://pbs.twimg.com/profile_images/1294278132002770944/IcmNFgik_normal.jpg,93163,5332,4946,11/5/2009 1:42,,Indonesia,,1
,,60,59,42796,1.35E+18,https://twitter.com/Cak_Didi/statuses/1354364478393970688,https://twitter.com/Cak_Didi/statuses/1354364478393970688,Cak_Didi,RT @radarbangsa_com: Presiden Jokowi Disuntik Vaksin Covid 19 Dosis Kedua https://t.co/imCcv0a4V3,Presiden Jokowi Disuntik Vaksin Covid 19 Dosis Kedua https://t.co/imCcv0a4V3,1/27/2021 4:43,Twitter for iPhone,0,1,in,,retweet,,0,0,radarbangsa_com,7.39E+17,1.35E+18,1299313734,https://pbs.twimg.com/profile_images/1248213124852748289/Znlw9n8r_normal.jpg,10512,474,2745,3/25/2013 8:50,"Penikmat kopi, kuli https://t.co/EwJH5OtmkT, sesekali nemenin nyamuk di kuburan, IG @zub3d, asli santri ????","DKI Jakarta, Indonesia",,1
"negatif,positif","kerja,membunuh,mengeluarkan,virus",61,60,45849,1.35E+18,https://twitter.com/SatyaJogja_/statuses/1354418116097433600,https://twitter.com/SatyaJogja_/statuses/1354418116097433600,SatyaJogja_,,"Kerja vaksinasi adalah memasukkan antigen ke dalam tubuh utk memicu kekebalan , supaya mengeluarkan anti body yg spesifik utk mengenali,melawan serta membunuh virus Covid-19  @kemendagri https://t.co/BZcDq9RkM6",1/27/2021 8:16,Twitter for Android,0,9,in,,retweet,,0,0,SyahRungAn_,578969971,1.35E+18,9.24E+17,https://pbs.twimg.com/profile_images/1308110102776299520/4Jx04SnP_normal.jpg,89675,4174,13352,10/26/2017 23:53,"Sura Dira Jayaningrat, Lebur Dening Pangastuti ( Segala Sifat Keras Hati, Angkara Murka, Hanya Bisa Dikalahkan Dengan Sikap Bijak, Lebut dan Sabar )",Indonesia,,1
"negatif,positif","berikut,bisa,diberikan",62,61,62560,1.35E+18,https://twitter.com/Melda99525696/statuses/1354907611397677057,https://twitter.com/Melda99525696/statuses/1354907611397677057,Melda99525696,,"Kawan Kabinet, siapa saja sih kriteria orang yang tidak bisa diberikan vaksin COVID-19 dari Sinovac? Mari simak di infografik berikut ini!  #GrafiKabinet https://t.co/ExCuqOQ1UA",1/28/2021 16:42,Twitter for Android,0,64,in,,retweet,,0,0,setkabgoid,260686783,1.35E+18,9.18E+17,https://pbs.twimg.com/profile_images/920900363699417089/qTRwE7B5_normal.jpg,1284,287,206,10/11/2017 4:36,,kec KDI Bengkulu Selatan,,1
"negatif,positif","kematian,kesehatan,membuat,menekan,pertama,serius",63,62,80155,1.36E+18,https://twitter.com/septiadhiw/statuses/1355416633297129473,https://twitter.com/septiadhiw/statuses/1355416633297129473,septiadhiw,,"Vaksinasi pada penduduk lansia harus pada gelombang pertama bersama dg Nakes, kalau pemerintah @jokowi serius mau menekan kematian dan hospitalisasi yg membuat layanan kesehatan kolaps. Itu persoalan etika dan tanggungjawab konstitusi yg diamanatkan pada penyelenggara negara. https://t.co/VpfGGQvgEx",1/30/2021 2:24,Twitter for Android,0,15,in,,retweet,,0,0,drpriono1,1.30E+18,1.36E+18,58518327,https://pbs.twimg.com/profile_images/1323145388879081474/GXC6pame_normal.jpg,45560,4405,1740,7/20/2009 12:34,ENTP ~ Cat ?? | Social Enterpreneur Pemula |  HR Development Enthusiast | bagian dari @jadibisaid,Yogyakarta,,1
positif,"dukung,efektivitas",64,63,17764,1.35E+18,https://twitter.com/Markonah76/statuses/1353857172480745472,https://twitter.com/Markonah76/statuses/1353857172480745472,Markonah76,,Legalitas dan efektivitas vaksin Covid-19. tidak ada yang diragukan lagi. Cek fakta.  Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI https://t.co/QoXXMCFlEX,1/25/2021 19:07,Twitter for Android,0,2,in,,retweet,,0,0,9iseeel,2443521056,1.35E+18,1.04E+18,https://pbs.twimg.com/profile_images/1337962472943230976/06DWkyEt_normal.jpg,63744,9068,16687,9/4/2018 23:28,????  #JalinPersatuan #LaskarPelangiNKRI,nkri,,1
